id	submitdate	lastpage	startlanguage	seed	Exp1	DS_knowENV	DS_Beauty	DS_Mystical	DS_Importance	DS_Abundance	DS_Exciting	DS_Inviting	DS_Relaxing	DS_Calm	DS_knowHA	DS_care	Ant_knowENV	Ant_Beauty	Ant_Mystical	Ant_Importance	Ant_Abundance	Ant_Exciting	Ant_Inviting	Ant_Relaxing	Ant_Calm	Ant_knowHA	Ant_care	RT_knowENV	RT_Beauty	RT_Mystical	RT_Importance	RT_Abundance	RT_Exciting	RT_Inviting	RT_Relaxing	RT_Calm	RT_knowHA	RT_care	Mo_knowENV	Mo_Beauty	Mo_Mystical	Mo_Importance	Mo_Abundance	Mo_Exciting	Mo_Inviting	Mo_Relaxing	Mo_Calm	Mo_knowHA	Mo_care	Ant_ExtLH	RT_ExtLH	Mo_ExtLH	DS_ExtLH	EnvRisk_Ant	EnvRisk_RT	EnvRisk_Mo	EnvRisk_DS	SocRisk_Ant	SocRisk_RT	SocRisk_Mo	SocRisk_DS	Country	Gender	Age	LivingArea	Education	PVQ_Bio1	PVQ_Bio2	PVQ_Bio3	PVQ_Bio4	PVQ_Alt1	PVQ_Alt2	PVQ_Alt3	PVQ_Alt4	PVQ_Alt5	PVQ_Hed1	PVQ_Hed2	PVQ_Hed3	PVQ_Ego1	PVQ_Ego2	PVQ_Ego3	PVQ_Ego4	PVQ_Ego5	NEP1	NEP2	NEP3	NEP4	NEP5	NEP6	NEP7	NEP8	NEP9	NEP10	NEP11	NEP12	NEP13	NEP14	NEP15
148	1.1.1980 0:00	7	fi	187873168	4	3	6	6	6	6	7	5	3	5	3	4	3	7	7	7	6	7	7	3	7	4	5	4	7	5	7	6	7	7	7	7	5	5	3	7	7	7	4	6	6	4	6	3	4	5	5	2	5	4	4	3	4	4	4	5	4	Finland	Other	36-65 years	City suburbs	Post graduate	6	6	6	6	6	6	6	6	6	3		4	2	2	2	2	4	5	1	4	2	5	2	5	2	5	2	5	2	4	3	4
149	1.1.1980 0:00	7	fi	1118108278	3	2	4	7	5	3	6	2	1	7	2	4	3	6	5	5	3	5	2	3	5	3	5	3	7	5	7	5	6	5	3	7	3	5	2	4	6	4	1	4	1	1	7	3	4	5	4	1	5	5	5	3	4	5	3	4	4	Finland	Female	36-65 years		Post graduate	6	5	5	3	6	4	6	6	4	3	3	4	5	2	3	1	5	4	1	5	1	5	3	5	2	5	1	5	1	4	2	5
150	1.1.1980 0:00	7	en	952331502	2	2	5	6	5	5	5	5	3	7	2	5	4	7	7	7	3	7	7	6	7	5	5	4	6	6	7	7	6	5	6	6	4	5	3	7	6	6	3	4	3	3	4	2	4	3	4	1	4	4	4	4	5	5	5	5	5	Finland	Female	18-35 years	City centre	Graduate degree, University	6	6	6	5	6		5	5	5	4	5	4	2	1	3	3	5	2	2	5	1	5	4	4	2	4	1	2	1	2	3	5
151	1.1.1980 0:00	7	fi	1575797956	2	2	5	5	6	3	3	4	3	6	3	4	2	5	5	4	2	3	2	3	6	2	4	3	7	6	7	6	6	6	6	6	3	5		3	3	3	1	2	3	3	7	2	3	2	4	3	2	4	4	3	4	5	4	3	4	Finland	Female	36-65 years	City centre	Graduate degree, University	6	6	6	6	6	6	6	6	5	3	5	6	3	3	4	3	5	5	2	5	1	5	2	5	1	5	1	5	1	4	1	5
152	1.1.1980 0:00	7	en	716149016	2	3	6	7	5	6	7	7	5	2	2	4	3	6	7	7	4	4	5	4	4	3	4	5	7	6	7	7	7	7	7	5	5	5	2	4	7	5	3	4	3	3	2	2	4	2	4	1	4	5	2	2	4	4	2	3	3	Finland	Female	18-35 years	City suburbs	Graduate degree, University	4	4	4	3	3	4	4	5	5	5	5	4	2	2	3	4	5	4	4	2	2	4	4	3	2	5	2	5	1	2	4	4
153	1.1.1980 0:00	7	en	1451939566	2	2	4	6	7	2	6	4	4	4	2	5	3	6	5	7	5	6	5	5	5	3	5	3	6	5	7	7	6	6	6	6	3	5	2	4	5	5	4	5	4	4	4	3	5	3	4	3	3	4	4	4	4	4	4	4	4	Finland	Female	36-65 years	Rural area	Post graduate	6	6	6	6	6	6	6	6	6	4	5	6	1	1	4	2	4	4	4	4	1	5	2	5	1	5	1	5	1			1
155	1.1.1980 0:00	7	en	1973622826	2	4	6	7	7	6	7	5	6	6	3	5	4	7	7	7	6	7	5	6	6	3	5	4	7	6	7	6	7	6	6	6	5	5	4	7	7	7	4	7	5	5	7	4	5	4	4	3	4	4	4	5	4	4	4	5	4	Finland	Male	36-65 years	City centre	Post graduate	6	6	6	5	6	5	6	6	5	5	5	5	3	3	6	4	6	5	4	4	3	4	5	4		2	4	5	2	5	4	5
156	1.1.1980 0:00	7	en	148505489	3	3	5	5	4	3	5	4	4	4	3	4	3	5	4	5	2	3	3	4	4	3	4		5	5	5	5	5	5	5	5	3	4	3	4	5	4	2	3	3	3	4	3	2	4	4	5	5	3	2	4	4	3	5	1	2	Finland	Male	36-65 years	City centre	Post graduate	6	6	6	4	5	6	6	5	5	5	4	5	2	2	4	5	4	4	4	3	3	4	4	4	3	4	3	4	3	2	3	4
157	1.1.1980 0:00	7	fi	1126448553	4	4	7	7	7	7	7	4	4	5	2	5	4	7	6	7	5	6	5	3	7	3	5	4	7	5	7	7	5	7	7	7	4	5	3	4	7	3	2	7	5	4	7	3	3	5	4	3	4	4	4		4		5		5	Finland	Female	36-65 years	City suburbs	Post graduate	6	6	6	6	5	5	6	6	5	4	4	4	3	2	3	3	5	5	2	5	1	5	2	5	1	5	1	5	2	4	2	5
158	1.1.1980 0:00	7	fi	2125076316	2	2	5	6	6	5	6	4	4	6	2	4	3	7	5	7	3	4	4	5	4	3	5	3	7	6	7	6	6	5	6	6	3	5	3	6	7	6	2	6	4	4	6	3	4	2	5	2	5	4	4	5	4	5	5	3	5	Finland	Female	18-35 years	Small town/village	Post graduate	6	6	6	5	6	5	6	6	5	4	5	5	3	2	2	1	3	4	2	2	1	5	4	5	1	5	1	5	2	4	2	5
161	1.1.1980 0:00	7	en	1940668107	4	2	4	6	6	4	6	2	3	5	2	3	3	7	5	7	2	6	5	5	6	3	4	3	7	5	7	6	7	7	7	7	3	5	2	4	6	4	1	6	3	3	5	4	2	3	5	3	3	4	5	5	4	4	5	2	3	Finland	Male	18-35 years	City suburbs	Graduate degree, University	5	5	6	4	4	6	6	5	5	6	6	6	4	1	1	2	4	5	3	4	3	5	3	3	2	5	1	4	3	4	3	4
162	1.1.1980 0:00	7	en	1670829861	4	3	6	6	6	6	7	5	4	6	2	4	4	7	7	7	6	7	7	7	7	4	5	4	7	7	7	7	7	7	7	7	4	5	2	6	7	6	1	4	5	4	5	1	3	4	4	3	4	4	5	2	4	5	5	5	2	Finland	Male	18-35 years	City suburbs	Undergraduate degree, University	6	6	6	5	5	5	5	4	4	6	6	6	3	2	2	3	2	5	1	4	4	4	4	4	2	5	1	3	1	2	3	4
163	1.1.1980 0:00	7	fi	1914094547	3	4	6	7	7	5	6	3	3	4	4	5	4	7	6	7	3	6	5	6	6	4	5	5	7	5	7	7	6	7	6	6	5	5	4	6	6	6	2	6	6	4	6	4	5	5	4	1	3	4	4	5	4	5	4	3	4	Finland	Male	18-35 years	City suburbs	Graduate degree, University	6	6	6	6	6	6	6	6	5	4	4	4	4	3	3	3	5	5	2	5	1	5	5	5	1	5	1	5	1	5	2	5
164	1.1.1980 0:00	7	en	633270554	4	4	7	7	7	4	7	7	6	7	4	5	3	7	6	7	6	7	7	4	3	4	5	4	7	4	7	7	7	7	7	6	5	5	3	4	7	4	1	4	4	4	7	3	3	4	4	3	3	4	5	3	4	5	4	1	2	Finland	Female	18-35 years	City suburbs	Graduate degree, University	6	6	6	6	5	5	6	5	4	2	4	6	1	1	1	3	5	5	1	4		3	4	5	1	5	1	4	1	2	3	3
165	1.1.1980 0:00	7	en	1901076818	4	5	7	7	7	4	7	7	4	4	4	5	3	7	7	7	2	6	3	4	4	3	5	4	7	4	5	6	4	5	5	5	3	5	4	3	5	2	1	4	1	3	1	4	2	5	4	1	4	4	5	1	4	3	3	1	3	South Africa	Male	36-65 years	Small town/village	Undergraduate degree, University	4	4	4	3	4	3	4	4	5	4	4	4	4	2	4	4	3	5	3	4	1	5	2	4	1	5	1	4	1	5	1	5
166	1.1.1980 0:00	7	fi	754367227	2	3	3	5	6	3	5	3	3	6	2	4	2	6	5	6	4	5	4	5	7	2	4	3	7	6	7	7	7	7	7	7	3	5	2	4	7	4	1	6	6	2	7	3	3	3	5	1	2	4	5		3	4	4	4	3	Finland	Female	18-35 years	City centre	Undergraduate degree, University	6	6	6	4	5	5	5	5	4	4	3	5	3	2	2	3	4	5	1	4	1	5	1	5	1	5	1	5	1	4	1	5
167	1.1.1980 0:00	7	fi	1454334619	4	4	5	6	6	5	7	6	3	7	3	4	4	7	6	7	6	6	6	5	6	4	5	3	6	5	6	5	4	5	6	6	3	4	3	4	5	5	3	4	4	2	4	3	3	3	5	2	5	4	4	3	4	4	5	2	4	Finland	Female	36-65 years	City suburbs	Post graduate	6	6	6	6	5	5	6	6	5	3	4	5	2	2	3	1	5	5	1	4	2	5	2	5	1	4	2	5	2	5	3	5
168	1.1.1980 0:00	7	fi	2090889343	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	4	4	4	5	3	3	3	4	3	3	3	4	4	4	3	3	5	5	1	5	3	3	2	5	1	1	1	1	Finland	Female	18-35 years	City centre	Post graduate	5	4	5	5	4	4	4	4	4	4	4	4	3	3	3	3	2	4	4	2	4	2	4	2	4	2	4	3	4	2	4	2
169	1.1.1980 0:00	7	en	1384878970	4	2	5	7	7	5	7	5	4	5	2	5	4	7	6	7	6	7	6	5	5	4	5	4	7	6	7	7	7	7	6	6	4	5	3	6	7	7	4	6	5	5	5	3	5	3	5	1	2	5	3	3	5	3	3	3	3	Finland	Female	36-65 years	City suburbs	Post graduate	6	6	6	4	6	5	6	6	6	4	5	5	4	4	5	4	6	3	3	4	3	4	2	2	2	4	2	3	1	4	3	5
170	1.1.1980 0:00	7	en	1701718227	2	2	6	6	7	5	6	3	4	5	2	4	3	7	6	7	4	6	5	5	6	3	5	4	7	5	7	7	7	6	6	5	4	5	2	5	5	3	2	3	3	3	6	2	3	4	4	3	5	4	5		5	4	5	2	5	Finland	Female	36-65 years	City suburbs	Post graduate	4	5	6	4	5	5	5	6	5	5	4	4	3	3	4	3	5	5	2	5	2	5	3	3	2	5	2	4	4	2	2	4
171	1.1.1980 0:00	7	fi	1836711609	2	2	6	7	7	5	6	7	3	7	3	5	3	7	7	7	6	6	7	3	7	3	5	4	7	6	7	7	6	7	7	7	4	5	1	7	7	6	2	6	6	6	6	2	5	5	4	2	4	4	4	5	4	4	4	5	3	Finland	Female	36-65 years	City suburbs	Undergraduate degree, University	6	6	6	6	5	3	5	6	3	2	2	4	2	1	1	1	1	5	2	4	2	5	4	5	1	5	1	5	2	5	1	5
172	1.1.1980 0:00	7	en	742246846	4	4	4	4	7	5	7	4	4	4	3	4	4	7	4	6	3	6	5	4	4	3	4	4	6	4	6	7	6	6	5	4	4	4	3	3	4	4	1	4	4	4	4	3	2	5	4	5	5	4	5	1	5	2	3	1	2	Finland	Female	36-65 years	City suburbs	Post graduate	4	5	5	3	5	4	5	4	5	5	6	6	2	2	5	5	4	3	3	3	4	3	2	5	2	5	3	4	1	2	2	3
173	1.1.1980 0:00	7	fi	1623365851	3	2	6	7	7	2	5	3	3	6	3	4	3	6	6	7	2	6	3	3	7	3	5	3	7	6	7	6	7	7	7	7	3	5	2	5	5	3	3	5	6	2	7	2	3	5	5	2	5	4	5		4	4	4		4	Finland	Female	18-35 years	City suburbs	Graduate degree, University	6	6	6	5	5	6	6	6	4	4	5	4	4	3	4	4	5	5	2	4	1	5	2	5	1	5	1	5	1	4	1	5
174	1.1.1980 0:00	7	fi	1938854559	4	3	6	7	7	4	7	4	3	7	3	5	3	7	6	7	3	7	5	4	5	4	5	5	7	5	7	5	6	7	7	7	5	5	3	6	7	4	2	7	7	2	7	3	5	5	4	3	2	4	5	5	4	4	5	3	3	Finland	Female	36-65 years	City suburbs	Post graduate	5	5	6	5	6	6	6	6	6	4	5	4	3	1	2	1	3	5	1	4	2	5	2	5	1	5	1	5	1	4	2	5
175	1.1.1980 0:00	7	en	427783267	3	4	6	7	6	4	5	6	2	2	3	4	4	7	7	7	3	7	7	6	7	4	5	3	7	6	7	7	7	7	5	7	3	5	4	7	7	7	4	7	7	5	7	3	5	2	5	5	4	3	4	3	4	5	4	3	4	Italy	Female	18-35 years	City centre	Undergraduate degree, University	6	6	6	6	6	6	6	6	6	6	6	6	5	4	4	4	6	2	2	1	1	3	5	5	1	3	1	1	2	4	1	5
176	1.1.1980 0:00	7	en	1625491145	2	3	4	6	7	5	7	4	4	5	1	5	4	6	6	7	6	7	5	4	5	3	5	5	7	7	7	7	7	7	6	6	4	5	3	5	6	7	4	4	4	4	3	2	5	4	4	2	4	4	4	4	4	4	4	4	4	Finland	Female	18-35 years	City centre	Post graduate	4	4	3	2	5	2	5	5	5	5	5	6	2	2	3	1	2	5	1	5	1	5	1	5	1	5	1	4	1	5	1	5
177	1.1.1980 0:00	7	fi	606479978	2	3	4	5	5	2	6	2	5	6	2	3	2	6	1	6	2	6	2	2	6	3	4	3	6	2	7	6	6	6	6	6	3	5	2	6	6	4	1	6	6	2	6	3	3	2	5	1	3	5	5	5	2	3	3	1	3	Finland	Male	18-35 years	City centre	Graduate degree, University	4	3	4	4	4	5	5	5	5	5	3	5	3	2	2	2	5	4	4	3	1	4	3	3	3	5	2	5	1	4	2	5
178	1.1.1980 0:00	7	en	1214507678	2	3	6	7	7	5	7	5	4	3	2	5	3	7	7	7	6	7	4	5	5	2	5	4	7	5	7	7	6	7	7	6	3	5	2	5	6	4	1	4	5	4	5	2	3	5	4	3	3	5	3	4	4	4	5		5	Finland	Female	18-35 years	City suburbs	Graduate degree, University	6	6	6	4	6	6		6	6	6	6	6	2	3	5	3	4	4	3	4	2	5	4	4	2	4	1	4	1	3	3	5
179	1.1.1980 0:00	7	fi	524097953	2	3	5	5	6	4	5	5	2	6	3	5	4	7	6	6	5	6	6	6	6	3	5	3	6	5	6	5	5	5	5	6	3	5	3	5	5	7	6	6	5	5	5	3	5	5	4	3	3	4	4	4	4	4	4	4	4	Finland	Female	36-65 years	City suburbs	Post graduate	5	6	5	4	5	5	5	4	4	3	4	5	3	3	3	2	5	5	2	5	1	5	4	5	1	5	2	5	3	5	3	5
181	1.1.1980 0:00	7	en	64169382	4	3	5	7	7	7	4	3	3	4	3	5	3	6	7	7	3	5	4	3	4	3	5	3	7	5	7	7	5	5	6	5	3	5	3	5	6	5	2	5	4	4	3	3	4	4	4	3	4	4	4	5	4	4	4	5	4	Finland	Female	36-65 years	City suburbs	Post graduate	6	6	6	6	6	6	6	6	6	5	5	5	4	4	4	4	4	4	4	5	2	5	3	4	2	4	1	3	2	4	2	5
183	1.1.1980 0:00	7	en	1499368576	3	3	5	5	6	5	5	5	3	5	3	3	3	6	6	5	3	5	5	3	3	3	3	3	6	4	5	5	4	6	5	4	4	4	3	5	6	4	2	5	4	3	4	4	2	5	5	2	5	3	3	2	5	2	2	2	3	Finland	Male	36-65 years	City suburbs	Post graduate	5	5	4	3	5	5	5	3	6	5	5	5	3	3	5	3	5	4	3	4	4	4	3	3	2	4	2	4	3	3	2	4
184	1.1.1980 0:00	7	en	763229439	4	2	5	6	7	6	3	2	2	4	2	4	2	7	7	7	2	7	5	2	4	3	5	3	7	7	7	7	7	7	3	5	3	5	1	7	7	2	1	7	3	4	4	1	3	2	4	1	4	4	4	4	4	1	3	4	1	Finland	Female	18-35 years	City suburbs	Post graduate	6	6	6	6	5	4	6	4	6	4	6	4	3	3	6	6	6	5	2	5	3	5	1	5	1	5	1		1	4	1	5
185	1.1.1980 0:00	7	fi	1046459010	4	3	5	7	7	3	7	3	2	6	2	5	3	7	7	7	5	7	3	3	5	3	5	3	7	6	7	6	7	6	5	5	2	5	2	3	7	5	2	7	6	3	6	3	3	4	4	1	4	4	4	2	4	3	5	2	2	Finland	Female	36-65 years	City suburbs	Graduate degree, University	6	6	6	6	5	4	5	4	4	6	6	6	4	3	3	3	5	4	2	4	2	4	4	4	2	5	2	5	1	4	1	4
187	1.1.1980 0:00	7	fi	755001249	2	2	7	7	7	6	7	6	3	7	2	5	3	7	7	7	5	7	5	3	7	3	5	3	7	7	7	7	7	7	7	7	3	5	2	3	7	7	3	5	5	2	7	2	4	5	4	2	5	4	5	3	4	4	4	5	4	Finland	Female	36-65 years	Small town/village	Undergraduate degree, University	6	6	6	6	6	6	6	5	6	4	4	4	4	4	5	4	4	5	2	5	1	5	2	5	1	5	1	5	1	5	1	5
188	1.1.1980 0:00	7	fi	502875579	4	4	5	7	5	3	6	5	3	6	2	3	5	7	6	7	5	6	7	4	5	4	5	4	5	7	5	5	6	7	4	4	3	5	2	5	7	3	2	4	4	1	4	2	2	2	5	1	3	4	4	2	4	4	4	2	4	Finland	Female	36-65 years	City suburbs	Post graduate	5	6	6	6	5	5	5	5	5	4	4	5	4	2	3	3	5	5	2	4	1	5	3	4	1	5	2	5	1	5	3	5
189	1.1.1980 0:00	7	fi	871373776	4	3	5	6	5	3	6	5	3	6	2	4	3	6	6	5	2	6	5	3	7	3	5	4	7	4	6	3	5	6	6	7	3	5	2	5	7	3	2	7	5	2	7	2	3	5	4	1	2	4	4	2	5	5	3	4	4	Finland	Male	36-65 years	City centre	Post graduate	6	6	6	6	6	6	6	6	5	4	3	5	5	3	3	3	4	5	2	5	2	5	4	5	2	5	2	5	1	4	2	5
190	1.1.1980 0:00	7	fi	728653142	4	2	5	6	6	3	5	4	3	5	3	5	2	7	5	6	5	5	7	6	5	3	5		7	6	7	7	7	7	6	5	5	5	2	5	6	5	2	3	5	3	4	2	4	5	5	2	3	5	4	5		4	4	2	4	Finland	Male	36-65 years	City suburbs	Post graduate	5	5	5	6	6	4	5	4	4	4	5	5	3	1	1	3	5	4	4	4	3	4	4	4	2	5	3	2	1	5	3	4
191	1.1.1980 0:00	7	en	1977497972	3	3	5	5	6	5	4	4	4	6	2	4	3	6	4	7	4	4	4	4	6	3	5	3	6	5	7	5	4	4	6	5	3	5	2	4	6	3	3	3	4	4	6	2	3	1	5	3	3	4	4	2	4	4	4	2	4	Finland	Female	18-35 years	City suburbs	Graduate degree, University	6	6	5	3	5	4	6	6	5	5	5	5	2	2	2	5	4	3	3	3	3	4	3	5	4	4	1	4	2	4	3	5
192	1.1.1980 0:00	7	en	98096359	2	4	3	6	5	3	7	3	4	7	3	5	4	6	3	7	3	7	5	7	7	4	5	4	6	3	7	5	7	6	6	6	4	5	2	3	3	1	1	1	1	1	3	2	2	5	5	1	5	4	4	1	4	4	4	1	4	Finland	Female	18-35 years	City suburbs	Undergraduate degree, University	6	6	6	5	6	6	6	6	5	6	5	6	2	2	5	2	5	4	4	4	2	5	2	5	1	5	1	5	1	2	2	5
193	1.1.1980 0:00	7	fi	33792814	2	2	7	6	6	4	7	7	3	7	1	5	3	7	4	7	4	5	7	6	7	3	5	3	6	4	7	5	4	6	7	7	3	5	3	2	7	7	1	3	4	4	6	3	4	5	3	1	1	4	5	4	4	4	3	3	2	Finland	Female	36-65 years	Small town/village	Post graduate	5	4	6	3	6	6	6	6	4	4	4	5	4	3	2	3	5	5	2	2	1	4	5	4	2	4	2	5	2	4	2	4
195	1.1.1980 0:00	7	fi	703930797	3	3	5	6	5	3	5	3	2	6	2	4	4	6	7	6	3	6	5	2	6	4	5	4	7	6	6	5	5	6	5	6	4	5	3	3	3	3	1	2	4	3	5	3	2	3	4	5	3	4	5	2	4	4	2	1	3	Finland	Male	18-35 years	City centre	Graduate degree, University	6	6	6	5	5	5	6	6	5	4	5	5	2	1	2	3	4	5	1	4	1	5	2	4	2	4	1	5	2	4	1	5
196	1.1.1980 0:00	7	en	308272991	3	3	6	3	7	6	4	5	4	4	3	5	4	7	4	6	6	6	5	5	3	4	5	4	7	4	7	7	6	7	6	5	4	5	4	5	4	3	3	3	3	5	3	4	3	3	4	3	4	4	5	3	4	4	4	2	4	Finland	Male	36-65 years	City centre	Post graduate	5	6	5	3	5	6	6	6	6	5	5	6	2	2	5	3	5	4	4	4	1	5	4	4	1	3	1	2	1	3	2	5
197	1.1.1980 0:00	7	en	1919202012	4	3	6	3	7	4	4	3	3	4	3	5	3	6	6	7	5	5	4	5	6	3	5	3	6	5	7	5	5	5	7	6	4	5	2	4	5	4	3	4	3	4	4	1	4	3	4	3	3	4	4	5	4	4	4	4	4	Finland	Female	18-35 years	City suburbs	Graduate degree, University	6	6	6	6	6	6	6	6	6	6	6	6	5	2	5	4	6	3	2	2	2	5	2	4	3	5	1	2	1	2	1	5
199	1.1.1980 0:00	7	en	549789259	4	2	7	5	7	2	7	5	3	5	3	4	2	7	5	7	3	6	5	5	5	3	4	3	7	5	7	5	7	6	6	6	3	4	1	7	5	7	2	6	5	5	5	3	3	2	3	1	5	4	4	4	4	4	4	1	4	Finland	Male	36-65 years	City suburbs	Post graduate	5	5	5	3	6	5	6	6	5	5	5	5	3	3	4	4	4	4	2	3	3	5	4	3	2	5	1	2	2	5	3	5
200	1.1.1980 0:00	7	fi	402949790	4	2	7	6	6	3	7	5	2	5	2	4	2	7	6	7	3	6	6	4	6	3	5	3	7	6	7	5	6	7	6	7	4	5	2	4	7	4	2	7	3	2	3	2		1	5	3	3	4	4	4	4	5	4	3	5	Finland	Female	18-35 years	City suburbs	Graduate degree, University	6	5	6	6	6	6	6	6	5	5	6	6	5	2	3	2	4	4	2	2	2	4	4	5	1	1	1	5	1	4	1	5
201	1.1.1980 0:00	7	en	1668999948	4	3	6	7	1	4	6	5	5	7	3	5	3	6	6	7	4	6	5	5	6	3	5	4	6	5	7	6	6	6	6	6	4	5	3	6	6	6	3	6	5	5	5	3	4	5	4	5	5	4	4	2	4	4	4	2	4	Finland	Male	18-35 years	City suburbs	Graduate degree, University	6	6	6	6	6	4	6	5	5	5	5	4	2	1	2	2	4	5	4	5	2	5	3	5	1	4	1	3	1	4	2	5
202	1.1.1980 0:00	7	en	375047109	3	2	7	6	7	4	5	3	4	5	1	4	2	7	7	7	5	7	5	5	6	3	5	3	7	7	7	7	7	6	6	6	3	5	2	6	7	5	3	4	3	4	4	3	4	4	4	2	4	4	4	4	4	4	5	5	4	Finland	Female	18-35 years	Small town/village	Graduate degree, University	6	6	6	6	6	6	6	6	6	4	4	5	1	1	2	2	3	5	2	5	1	5	2	5	1	4	1	5	1	4	1	5
204	1.1.1980 0:00	7	en	1780532835	4	5	7	4	3	6	4	3	5	5	4	5	3	6	6	4	3	4	3	4	4	3	4	5	6	4	7	6	4	4	4	4	5	5	2	3	7	2	3	3	3	3	2	3	2	5	2	3	5	2	5		2	2	4		1	Japan	Female	36-65 years	City centre	Post graduate	6	6	6	5	5	5	6	5	6	5	6	5	2	1	2	2	2	3	2	3		2	4	3	4		3	2	1	3	4	3
206	1.1.1980 0:00	7	fi	275546723	3	2	7	7	7	7	7	7	7	7	2	4	4	7	7	7	7	7	7	7	7	4	5	2	7	7	7	7	7	7	7	7	2	5	2	1	1	7	1	1	7	1	7	2	5	5	4	1	5	4	4	4	4	4	5	4	4	Finland	Female	18-35 years	City suburbs	Graduate degree, University	5	5	6	6	1	6	6	6	5	2	6	6	5	1	5	1	4	5	1	5	2	5	5	5	1	5	1	5	1	5	1	5
207	1.1.1980 0:00	7	fi	1131470305	3	2	6	7	7	5	7	4	7	7	3	5	3	7	5	7	7	7	5	7	5	3	5	3	7	6	7	7	7	7	7	7	3	5	3	4	7	4	1	4	3	4	7	3	3	1	5	1	5	4	4	2	4	4	4	1	4	Finland	Female	36-65 years	City centre	Post graduate	6	6	6	6	6	6	6	6	5	4	4	6	2	1	3	2	5	5	2	4	1	5	3	5	1	5	1	5	1	5	2	5
208	1.1.1980 0:00	7	en	725405305	2	2	6	7	4	4	5	4	2	6	2	5	2	6	6	5	2	4	4	2	6	2	5	2	6	6	5	6	4	4	6	6	2	5	1	4	6	7	1	4	1	2	6	2	5	3	3	3	3									Finland	Female	36-65 years	City suburbs	Post graduate	6	6	6	4		5	6	6	6	3	4	5	4	5	5	3	6	2	4	4	4	5	4	5	1	4	3	2	2	2	3	4
209	1.1.1980 0:00	7	en	1412688926	4	3	7	5	5	6	5	6	6	4	2	5	3	5	5	6	6	5	5	5	4	2	5	4	7	4	7	7	7	7	7	6	4	5	2	6	5	6	5	6	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4	5	4	Finland	Male	36-65 years	City suburbs		5	6	4	2	6	6	4	6	6	3	4	4	2	1	1	1	1	5	3	4	2	5	4	4	1	3	5	3	1	4	3	4
210	1.1.1980 0:00	7	fi	387111139	4	3	5	6	7	5	6	3	3	6	3	5	3	7	5	7	6	7	5	4	6	3	5	3	7	6	7	7	6	7	7	6	3	5	2	4	6	2	1	6	4	1	5	3	2	3	4	2	5	4	4	1	4	5	4	2	5	Finland	Female	18-35 years	City centre	Graduate degree, University	6	6	6	6	6	6	6	6	6	6	6	6	5	4	5	5	5	5	4	2	2	5	4	5	1	5	1	5	2	4	2	5
211	1.1.1980 0:00	7	fi	2074116437	3	2	5	5	3	3	5	2	2	2	3	4	2	6	2	2	2	2	6	2	2	3	4	3	3	5	2	5	5	2	1	1	3	4	2	5	6	5	3	7	5	2	4	3	3	3	3	3	3	5	3	2	4	2	2	2	2	Finland	Female	18-35 years	City suburbs	Graduate degree, University	5	5	6	4	5	4	6	6	6	6	6	6	4	2	4	4	6	5	2	4	2	5	4	4	2	4	1	5	4	3	4	5
212	1.1.1980 0:00	7	en	1106619032	4	5	7	6	6	5	7	7	4	5	4	5	4	7	6	7	6	7	7	7	6	4	5	4	7	7	5	7	7	6	6	7	3	5	3	5	5	5	3	7	4	3	4	2	4	4	4	5	4	4	4	4	4	4	4	2	4	Greece	Male	36-65 years	Small town/village	Post graduate	5	5	6	5	6	6	6	6	6	4	4	5	1	1	2	2	2	5	3	5	4	5	3	4	2	5	1	3	1	3	2	5
213	1.1.1980 0:00	7	fr	293737295	4	2	3	6	5	2	2	3	3	3	2	5	2	6	6	3	2	6	5	6	5	2	5	3	5	5	6	6	5	5	5	6	3	5	1	3	6	3	2	5	2	3	3	1	3	5	5	4	4	5	5	2	4	4	3	2	3	France	Male	18-35 years	City suburbs	Graduate degree, University	6	6	5	3	6	6	6	5	4	4	4	5	3	2	3	2	3	1	4	5	3	4	2	5	3	5	2	3	2	2	4	4
215	1.1.1980 0:00	7	en	1035172992	3	3	6	6	7	5	5	1	4	4	3	5	3	7	6	7	6	6	6	5	5	3	5	4	7	7	7	7	7	7	7	7	4	5	3	6	7	3	3	5	4	4	4	3	5	4	4	5	4	4	4	3	4	5	5	2	4	Finland	Male	36-65 years	City suburbs	Post graduate	6	6	6	6	6	5	6	4	5	5	5	5	2	1	5	3	5	5	1	4	1	5	1	5	1	5	1	5	1	5	1	5
216	1.1.1980 0:00	7	en	1611200795	4	3	5	7	6	6	7	5	4	6	3	4	3	6	6	6	3	6	5	4	5	3	4	5	7	5	7	6	6	7	7	7	5	5	2	3	7	1	1	4	1	2	5	2	3	3	4	1	3	4	4	2	4	4	4	2	4	Finland	Male	36-65 years	Rural area	Post graduate	6	6	6	6	5	5	5	5	5	5	5	5	3	3	3	3	5	5	3	4	3	5	3	3	1	4	1	5	1	4	2	5
